season,month,age_group,budget_level,outdoor_preferred,city_context,event_type,indoor_outdoor,title,description,suggested_location,requires_authorization,price,relevance_label
PRINTEMPS,MARCH,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,10.8,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.6,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,12.7,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.7,HIGH
PRINTEMPS,MARCH,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.5,HIGH
PRINTEMPS,MARCH,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.5,HIGH
PRINTEMPS,APRIL,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,6.7,HIGH
PRINTEMPS,APRIL,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,13.7,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,5.9,HIGH
PRINTEMPS,APRIL,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,12.7,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,10.5,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.1,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,7.8,HIGH
PRINTEMPS,MAY,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.5,HIGH
PRINTEMPS,MAY,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,3.8,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,9.6,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,4.8,HIGH
PRINTEMPS,MAY,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,8.8,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,12.0,HIGH
ETE,JUNE,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,13.9,HIGH
ETE,JUNE,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,6.0,HIGH
ETE,JUNE,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,8.2,HIGH
ETE,JUNE,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,12.9,HIGH
ETE,JUNE,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.5,HIGH
ETE,JULY,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.0,HIGH
ETE,JULY,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,5.8,HIGH
ETE,JULY,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.5,HIGH
ETE,JULY,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.5,HIGH
ETE,JULY,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,4.9,HIGH
ETE,JULY,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.4,HIGH
ETE,AUGUST,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,10.2,HIGH
ETE,AUGUST,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,13.4,HIGH
ETE,AUGUST,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,7.4,HIGH
ETE,AUGUST,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,3.8,HIGH
ETE,AUGUST,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,6.4,HIGH
ETE,AUGUST,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,11.1,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,11.4,HIGH
AUTOMNE,SEPTEMBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.9,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,6.8,HIGH
AUTOMNE,SEPTEMBER,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.7,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,4.4,HIGH
AUTOMNE,SEPTEMBER,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,11.7,HIGH
AUTOMNE,OCTOBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.3,HIGH
AUTOMNE,OCTOBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.9,HIGH
AUTOMNE,OCTOBER,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,3.0,HIGH
AUTOMNE,OCTOBER,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,14.6,HIGH
AUTOMNE,OCTOBER,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,6.8,HIGH
AUTOMNE,OCTOBER,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.3,HIGH
AUTOMNE,NOVEMBER,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,5.5,HIGH
AUTOMNE,NOVEMBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,9.2,HIGH
AUTOMNE,NOVEMBER,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,11.7,HIGH
AUTOMNE,NOVEMBER,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,5.5,HIGH
AUTOMNE,NOVEMBER,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.5,HIGH
AUTOMNE,NOVEMBER,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,5.2,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,14.4,HIGH
HIVER,DECEMBER,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,12.0,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,13.0,HIGH
HIVER,DECEMBER,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.0,HIGH
HIVER,DECEMBER,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,8.1,HIGH
HIVER,DECEMBER,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,9.2,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,13.8,HIGH
HIVER,JANUARY,2-3 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,8.6,HIGH
HIVER,JANUARY,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,4.2,HIGH
HIVER,JANUARY,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,11.7,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,14.1,HIGH
HIVER,JANUARY,2-6 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,9.6,HIGH
HIVER,FEBRUARY,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,3.4,HIGH
HIVER,FEBRUARY,2-3 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,5.7,HIGH
HIVER,FEBRUARY,4-5 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,7.5,HIGH
HIVER,FEBRUARY,4-5 ans,MEDIUM,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,10.5,HIGH
HIVER,FEBRUARY,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier peinture et collage,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Maison de la Culture, Ariana, Tunisie",False,4.2,HIGH
HIVER,FEBRUARY,2-6 ans,LOW,False,Ariana,ATELIER,INDOOR,Atelier sciences en petit groupe,Activite creatrice et sensorielle adaptee au rythme des enfants avec materiel simple.,"Cite des Sciences, Tunis, Tunisie",False,4.3,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,5.0,HIGH
PRINTEMPS,MARCH,2-3 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,2.9,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,9.8,HIGH
PRINTEMPS,MARCH,4-5 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,11.1,HIGH
PRINTEMPS,MARCH,2-6 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,12.2,HIGH
PRINTEMPS,MARCH,2-6 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,7.9,HIGH
PRINTEMPS,APRIL,2-3 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,4.3,HIGH
PRINTEMPS,APRIL,2-3 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,11.8,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,3.8,HIGH
PRINTEMPS,APRIL,4-5 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,3.6,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,7.2,HIGH
PRINTEMPS,APRIL,2-6 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,12.0,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,5.2,HIGH
PRINTEMPS,MAY,2-3 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,5.1,HIGH
PRINTEMPS,MAY,4-5 ans,MEDIUM,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,9.8,HIGH
PRINTEMPS,MAY,4-5 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Activite manuelle encadree,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Maison de la Culture, Ariana, Tunisie",False,4.2,HIGH
PRINTEMPS,MAY,2-6 ans,LOW,True,Ariana,ACTIVITE,OUTDOOR,Parcours moteur au parc,Jeux collectifs et parcours moteurs dans un cadre securise et adapte.,"Parc Ennahli, Ariana, Tunisie",False,3.6,HIGH
